dataset,horizon,ticker,model,scheme,n_test,mse,rmse,mae,r2_oos_vs_mean,har_mse,relative_mse_vs_har
MHAR,5,GE,NN3,fixed,841,2.0224979217238203e-08,0.0001422145534649,5.035921274781796e-05,0.0092838659968533,2.6212011696614243e-08,0.7715920262560629
MHAR,5,GE,NN3_1,fixed,841,1.9529644380301623e-08,0.000139748504036,4.491734423941627e-05,0.0433446892040469,2.6212011696614243e-08,0.7450646904306178
MHAR,5,GE,NN4,fixed,841,2.048197521932408e-08,0.0001431152515259,5.146237866625128e-05,-0.0033050263281273,2.6212011696614243e-08,0.7813965389756675
MHAR,5,GE,NN4_1,fixed,841,1.9707559619179333e-08,0.0001403836159214,4.872587330937437e-05,0.034629550575329,2.6212011696614243e-08,0.751852236573087
MHAR,5,GE,PostLasso,rolling,841,2.6387084983714975e-08,0.0001624410200156,6.947191652369461e-05,-0.2925655221636556,2.6212011696614243e-08,1.006679124407813
MHAR,5,GE,RandomForest,rolling,841,2.571736456809976e-08,0.0001603663448735,5.8272009852187304e-05,-0.2597594157200076,2.6212011696614243e-08,0.9811289902415856
MHAR,5,GE,Ridge,rolling,841,2.6496605739400817e-08,0.0001627777802385,7.026017828074297e-05,-0.2979303721593331,2.6212011696614243e-08,1.010857390347622
MHAR,5,GE,SHAR,rolling,841,2.623589687141017e-08,0.000161974988413,6.641916228008576e-05,-0.2851596059191441,2.6212011696614243e-08,1.0009112301288576
MHAR,5,GS,AdaptiveLasso,rolling,823,1.383999882404227e-08,0.0001176435243608,8.844705890988058e-05,-0.1785563037727247,1.2876493907965998e-08,1.0748266510249505
MHAR,5,GS,Bagging,rolling,823,1.9833887732453935e-08,0.0001408328361301,6.741958356591147e-05,-0.6889707660088384,1.2876493907965998e-08,1.5403174089325486
MHAR,5,GS,ElasticNet,rolling,823,1.3777644476783074e-08,0.0001173782112522,8.807575340902408e-05,-0.1732464688540755,1.2876493907965998e-08,1.0699841568099202
MHAR,5,GS,GradientBoosting,rolling,823,1.6990046846440104e-08,0.0001303458739141,7.08819163881031e-05,-0.446801193182307,1.2876493907965998e-08,1.31946218962052
MHAR,5,GS,HAR,rolling,823,1.2876493907965998e-08,0.0001134746399331,8.183118821153405e-05,-0.0965082626569204,1.2876493907965998e-08,1.0
MHAR,5,GS,HARQ,rolling,823,1.7510734784173684e-08,0.0001323281330034,6.488680095827375e-05,-0.4911407960331475,1.2876493907965998e-08,1.359899279208351
MHAR,5,GS,HARX,rolling,823,1.2876493907965998e-08,0.0001134746399331,8.183118821153405e-05,-0.0965082626569204,1.2876493907965998e-08,1.0
MHAR,5,GS,Lasso,rolling,823,1.4148973832590365e-08,0.0001189494591521,9.075210701557986e-05,-0.2048673207505593,1.2876493907965998e-08,1.098821925729111
MHAR,5,GS,LevHAR,rolling,822,2.7843385962614233e-08,0.0001668633751385,0.0001025409618268,-1.3692337617470316,1.2876493907965998e-08,2.162342184264073
MHAR,5,GS,LogHAR,rolling,823,1.0628550679471928e-08,0.000103094862527,5.72864967680002e-05,0.0949171627457604,1.2876493907965998e-08,0.8254227241855496
MHAR,5,GS,NN1,fixed,823,1.0990189861803956e-08,0.0001048341063862,5.4613577718868086e-05,0.064121485416061,1.2876493907965998e-08,0.8535079455910676
MHAR,5,GS,NN1_1,fixed,823,1.2054867605543161e-08,0.0001097946610976,5.8797741552595174e-05,-0.0265420097419444,1.2876493907965998e-08,0.9361917686370712
MHAR,5,GS,NN2,fixed,823,1.0537577468391128e-08,0.0001026527031713,5.320090197460653e-05,0.1026640601810022,1.2876493907965998e-08,0.8183576634841642
MHAR,5,GS,NN2_1,fixed,823,1.0604758604350653e-08,0.0001029794086424,5.201661283051689e-05,0.0969431961631408,1.2876493907965998e-08,0.8235750104141357
MHAR,5,GS,NN3,fixed,823,1.0386232462789251e-08,0.0001019128670129,5.297491245738265e-05,0.1155519666515403,1.2876493907965998e-08,0.8066040753814082
MHAR,5,GS,NN3_1,fixed,823,1.1615484476400032e-08,0.0001077751570465,5.5258214345132435e-05,0.0108740163146077,1.2876493907965998e-08,0.9020688829910564
MHAR,5,GS,NN4,fixed,823,1.0650038408007864e-08,0.0001031990232899,5.4445944685883256e-05,0.0930873578272953,1.2876493907965998e-08,0.8270914803461565
MHAR,5,GS,NN4_1,fixed,823,1.1615534010499451e-08,0.0001077753868492,5.348440233803552e-05,0.0108697981982722,1.2876493907965998e-08,0.9020727298533914
MHAR,5,GS,PostLasso,rolling,823,1.3777472217400042e-08,0.0001173774774707,8.807447266856455e-05,-0.173231799966864,1.2876493907965998e-08,1.069970778992615
MHAR,5,GS,RandomForest,rolling,823,1.60739317750613e-08,0.0001267830105931,6.349040763577755e-05,-0.3687886726552611,1.2876493907965998e-08,1.2483158761964868
MHAR,5,GS,Ridge,rolling,823,1.3777472277212782e-08,0.0001173774777255,8.807447311328593e-05,-0.1732318050602665,1.2876493907965998e-08,1.069970783637726
MHAR,5,GS,SHAR,rolling,823,1.2872151338517493e-08,0.0001134555037823,8.18348909742033e-05,-0.0961384676400876,1.2876493907965998e-08,0.9996627521839762
MHAR,5,HD,AdaptiveLasso,rolling,836,3.7733782171678235e-08,0.0001942518524279,9.711463204814648e-05,-0.577947170885486,3.137120230132317e-08,1.2028159395754716
MHAR,5,HD,Bagging,rolling,836,3.010416415114691e-08,0.000173505516198,6.022279607831263e-05,-0.2588926399704667,3.137120230132317e-08,0.9596114252171069
MHAR,5,HD,ElasticNet,rolling,836,3.4424964632800707e-08,0.0001855396578438,9.011562127583144e-05,-0.4395794013708021,3.137120230132317e-08,1.0973428529179683
MHAR,5,HD,GradientBoosting,rolling,836,4.3947674876936016e-08,0.0002096370074126,9.185397836400414e-05,-0.8377990555928436,3.137120230132317e-08,1.400892272308046
MHAR,5,HD,HAR,rolling,836,3.137120230132317e-08,0.0001771191754196,6.213957673644211e-05,-0.3118775025898106,3.137120230132317e-08,1.0
MHAR,5,HD,HARQ,rolling,836,2.5708608787402446e-08,0.0001603390432408,5.586613557416228e-05,-0.0750797870967621,3.137120230132317e-08,0.8194970833590942
MHAR,5,HD,HARX,rolling,836,3.137120230132317e-08,0.0001771191754196,6.213957673644211e-05,-0.3118775025898106,3.137120230132317e-08,1.0
MHAR,5,HD,Lasso,rolling,836,3.27058105904866e-08,0.0001808474788059,8.421390308024757e-05,-0.3676880058821732,3.137120230132317e-08,1.0425424654224087
MHAR,5,HD,LevHAR,rolling,837,3.0489753767682955e-08,0.0001746131546238,6.24890983210894e-05,-0.2765389156304256,3.137120230132317e-08,0.971902621864032
MHAR,5,HD,LogHAR,rolling,836,2.500515098449432e-08,0.0001581301710126,5.423204711034353e-05,-0.045662665725628,3.137120230132317e-08,0.7970734033180378
MHAR,5,HD,NN1,fixed,836,2.3752961920184316e-08,0.0001541199595126,5.083813246933197e-05,0.0067012394469828,3.137120230132317e-08,0.7571581634658122
MHAR,5,HD,NN1_1,fixed,836,2.3884568963807252e-08,0.0001545463327413,5.0239700396622615e-05,0.0011977105081507,3.137120230132317e-08,0.7613533180652069
MHAR,5,HD,NN2,fixed,836,2.3642202845404413e-08,0.0001537602121662,4.9427499728543946e-05,0.011332950307656,3.137120230132317e-08,0.7536275664005149
MHAR,5,HD,NN2_1,fixed,836,2.3368835326942468e-08,0.0001528686865481,4.9907459872979387e-05,0.0227646032600805,3.137120230132317e-08,0.7449136026883107
MHAR,5,HD,NN3,fixed,836,2.369111129948477e-08,0.0001539191713188,4.985014664855467e-05,0.0092877019305558,3.137120230132317e-08,0.7551865902979921
MHAR,5,HD,NN3_1,fixed,836,2.5010680510905778e-08,0.0001581476541429,5.554362293747026e-05,-0.0458938988556016,3.137120230132317e-08,0.7972496645387059
MHAR,5,HD,NN4,fixed,836,2.3997961384242082e-08,0.0001549127541045,5.091837772984213e-05,-0.0035441213127602,3.137120230132317e-08,0.7649678566265818
MHAR,5,HD,NN4_1,fixed,836,2.41442906619461e-08,0.0001553843320993,5.0538548153474335e-05,-0.0096633030242634,3.137120230132317e-08,0.7696323025824148
MHAR,5,HD,PostLasso,rolling,836,3.1181566322161446e-08,0.0001765830295418,6.276982722949363e-05,-0.3039473259789711,3.137120230132317e-08,0.9939550936766702
MHAR,5,HD,RandomForest,rolling,836,2.8078459531237e-08,0.000167566283993,5.8648901168048446e-05,-0.1741819459962044,3.137120230132317e-08,0.8950393185935596
MHAR,5,HD,Ridge,rolling,836,3.1045405728678117e-08,0.0001761970650399,6.325581521355304e-05,-0.2982533771907054,3.137120230132317e-08,0.9896147884446458
MHAR,5,HD,SHAR,rolling,836,3.131431514598065e-08,0.0001769585124993,6.149975810680153e-05,-0.3094986017570222,3.137120230132317e-08,0.9981866440821708
MHAR,5,IBM,AdaptiveLasso,rolling,841,5.234496162892986e-09,7.234981798797414e-05,4.567829130485969e-05,-0.1577762508220741,4.476953776643072e-09,1.1692093383233315
MHAR,5,IBM,Bagging,rolling,841,4.556938781488325e-09,6.750510189228904e-05,3.598141724477889e-05,-0.0079127643760439,4.476953776643072e-09,1.017865943861772
MHAR,5,IBM,ElasticNet,rolling,841,4.520581538963321e-09,6.723527005198478e-05,4.164935190373296e-05,0.0001288026880846,4.476953776643072e-09,1.0097449659962678
MHAR,5,IBM,GradientBoosting,rolling,841,6.07724929208671e-09,7.795671422069243e-05,4.409392999696186e-05,-0.3441780606473024,4.476953776643072e-09,1.3574518735915069
MHAR,5,IBM,HAR,rolling,841,4.476953776643072e-09,6.691004241997662e-05,3.5831808670678905e-05,0.009778477751172,4.476953776643072e-09,1.0
MHAR,5,IBM,HARQ,rolling,841,4.981592866066825e-09,7.058040001350818e-05,3.589372572523028e-05,-0.1018385976634732,4.476953776643072e-09,1.1127192985678185
MHAR,5,IBM,HARX,rolling,841,4.476953776643072e-09,6.691004241997662e-05,3.5831808670678905e-05,0.009778477751172,4.476953776643072e-09,1.0
MHAR,5,IBM,Lasso,rolling,841,5.0221205881355704e-09,7.086692167813958e-05,4.511616285247501e-05,-0.1108025996707222,4.476953776643072e-09,1.1217718204589722
MHAR,5,IBM,LevHAR,rolling,840,5.785086956024188e-09,7.605975911100553e-05,4.111339502342589e-05,-0.2788663179338002,4.476953776643072e-09,1.2921926927648528
MHAR,5,IBM,LogHAR,rolling,841,3.839998238796855e-09,6.196771932867028e-05,3.348548706172555e-05,0.150661567851744,4.476953776643072e-09,0.8577256836625593
MHAR,5,IBM,NN1,fixed,841,4.291651335851043e-09,6.551069634686418e-05,3.495993939229464e-05,0.0507640393968614,4.476953776643072e-09,0.9586097042683848
MHAR,5,IBM,NN1_1,fixed,841,4.182462439166271e-09,6.467196022362605e-05,3.4189365353440556e-05,0.0749146562855033,4.476953776643072e-09,0.9342205990570628
MHAR,5,IBM,NN2,fixed,841,4.380729538512253e-09,6.61870798457845e-05,3.5527181675337454e-05,0.0310615457283847,4.476953776643072e-09,0.9785067608620768
MHAR,5,IBM,NN2_1,fixed,841,4.189966401690042e-09,6.472994980447647e-05,3.402338761064927e-05,0.0732549149605082,4.476953776643072e-09,0.9358967303950546
MHAR,5,IBM,NN3,fixed,841,4.305753044252843e-09,6.561823713155393e-05,3.559148993229199e-05,0.0476449955432503,4.476953776643072e-09,0.9617595488067336
MHAR,5,IBM,NN3_1,fixed,841,4.067071860310105e-09,6.377359845821862e-05,3.3214178954904834e-05,0.1004369735460141,4.476953776643072e-09,0.9084462478769868
MHAR,5,IBM,NN4,fixed,841,4.60426128829371e-09,6.785470719333855e-05,3.75349054032923e-05,-0.0183796503577426,4.476953776643072e-09,1.0284361907676645
MHAR,5,IBM,NN4_1,fixed,841,4.330789645492525e-09,6.58087353281654e-05,3.4546715168783234e-05,0.0421073503880028,4.476953776643072e-09,0.967351878432807
